包	成り立ち会意兼形声文字です(己(巳)+勹)。「人が腕を伸ばしてかかえ込んでいる」象形と「胎児」の象形から、「つつむ」を意味する「包」という漢字が成り立ちました。
輪	成り立ち会意兼形声文字です(車+侖)。「車」の象形と「3線が合う事を示す文字と文字を書く為にヒモで結んだふだの象形」(「すじ道をたて考えをまとめる」の意味)から車のタイヤが放射状に秩序だって並んでいる、すなわち、「わ(車輪)」を意味する「輪」という漢字が成り立ちました。
紀	成り立ち会意兼形声文字です(糸+己)。「より糸」の象形と「糸巻き」の象形から糸筋を分ける事を意味し、それが転じて(派生して・新しい意味が分かれ出て)、「おさめる・きまり」を意味する「紀」という漢字が成り立ちました。
昨	成り立ち形声文字です(日+乍)。「太陽」の象形と「木の小枝を取り除く」象形(つくるの意味だか、ここでは「徂(ソ)」に通じ(「徂」と同じ意味を持つようになって)、「行く」の意味)から行ってしまった時、「きのう」を意味する「昨」という漢字が成り立ちました。
周	成り立ち指事文字です。「方形の箱などの器物に彫刻が一面に施された」象形から、「あまねく・ゆきわたる」を意味する「周」という漢字が成り立ちました。
貯	成り立ち会意兼形声文字です(貝+宁)。「子安貝(貨幣)」の象形と「物をたくわえる為の器具」の象形から、貨幣を「たくわえる」を意味する「貯」という漢字が成り立ちました。
類	成り立ち会意文字です(犬+米+頁)。「横線(穀物の穂)と六点(米)」の象形と「犬」の象形と「人の頭部を強調した」象形(「頭部」の意味)から、人・犬の顔も米も区別を認めにくい事から、「にる」を意味する「類」という漢字が成り立ちました。※「類」は「類」の略字です。※「類」は「類」の旧字(以前に使われていた字)です。
加	成り立ち会意文字です(力+口)。「力強い腕」の象形(「力」の意味)と「口」の象形(「祈りの言葉」の意味)から、力と祈りの言葉である作用を「くわえる」を意味する「加」という漢字が成り立ちました。
竹	成り立ち象形文字です。「たけ」の象形から、「たけ」を意味する「竹」という漢字が成り立ちました。
喜	成り立ち会意文字です(壴+口)。「壁に掛けた打楽器」の象形と「口」の象形(「祈りの言葉」の意味)から楽器を打ち神を祭り、神を楽しませる事を意味し、そこから、「よろこぶ」を意味する「喜」という漢字が成り立ちました。
型	成り立ち会意兼形声文字です(刑+土)。「わく・かたの象形と刀の象形」(「かた・わく」の意味)と「土地の神を祭る為に柱状に固めた土」の象形から「鋳型(いがた)」を意味する「型」という漢字が成り立ちました。
祝	成り立ち会意文字です(ネ(示)+口+儿)。「神にいけにえをささげる為の台」の象形と「口」の象形(「祈りの言葉」の意味)と「ひざまずく人」の象形から「幸福を求めて祈る」・「いわう」を意味する「祝」という漢字が成り立ちました。※「祝」は「祝」の旧字(以前に使われていた字)です。※「祝」は「祝」の略字です。
兆	成り立ち象形文字です。「占いの時に亀の甲羅に現れる割れ目」の象形から「きざし・物事の前ぶれ」を意味する「兆」という漢字が成り立ちました。
博	成り立ち形声文字です(十+尃)。「針」の象形(「針」の意味だが、借りて(同じ読みの部分に当て字として使って)、「多い」の意味)と「田んぼの象形と苗の象形と手の象形」(「田の苗を広く植える」の意味)から「ひろい」を意味する「博」という漢字が成り立ちました。
望	成り立ち会意兼形声文字です(月+壬+亡)。甲骨文では「背伸びした人の上に強調した目のある」象形で「遠くをのぞむ」を意味する「望」という漢字が成り立ちました。(金文から、「月」が付されるようになり、「満月」の意味も表すようになりました。)
令	成り立ち会意文字です(亼+卩)。「頭上に頂く冠の象形」と「ひざまずく人」の象形から、人がひざまずいて神意を聞く事を意味し、そこから、「命ずる・いいつける」を意味する「令」という漢字が成り立ちました。
冷	成り立ち会意兼形声文字です(冫+令)。「氷の結晶」の象形と「頭上に頂く冠の象形」と「ひざまずく人」の象形(「神意を聞いて、すがすがしい」の意味)から、すがすがしい氷を意味し、そこから、「ひえる・つめたい」を意味する「冷」という漢字が成り立ちました。
飯	成り立ち会意兼形声文字です(食+反)。「食器に食べ物を盛りそれにふたをした」象形と「崖と手の象形」(のしかかる岩のような重圧を手で「かえす」の意味)から、穀類を煮えかえらせて作った「めし」を意味する「飯」という漢字が成り立ちました。※「飯」は「飯」の略字です。※「飯」は「飯」の旧字(以前に使われていた字)です。
果	成り立ち象形文字です。「木に実のなる」象形から「木の実」を意味する「果」という漢字が成り立ちました。転じて(派生して・新しい意味が分かれ出て)、「なしとげる」の意味も表すようになりました。
牛	成り立ち象形文字です。「角のある牛」の象形から「牛」という漢字が成り立ちました。
景	成り立ち会意兼形声文字です(日+京)。「太陽」の象形と「高い丘の上に建つ建物」の象形(「高い丘」の意味)から高い丘で高まる「ひざし」・「ひかり」・「けしき」を意味する「景」という漢字が成り立ちました。
刷	成り立ち会意兼形声文字です。「死んで手足を伸ばした人」の象形と「頭に巻く布きれにひもをつけて帯にさしこむ」象形(「布」の意味)と「刀」の象形から布や刃物でけがれたものを「取り除く」・「ぬぐう」を意味する「刷」という漢字が成り立ちました。
順	成り立ち会意兼形声文字です(川+頁)。「流れる川」の象形と「人の頭部を強調した」象形(「かしら・頭部」の意味)から、川の流れのように、事の成り行きにまかせる顔になる、すなわち、「したがう・素直」を意味する「順」という漢字が成り立ちました。
貨	成り立ち会意兼形声文字です(化+貝)。「左右の人が点対象に置かれた」象形(「人の変化、死にざまから「かわる」の意味)と「子安貝(貨幣)」の象形から物品と相互に変えあう事のできる貨幣、「たから」を意味する「貨」という漢字が成り立ちました。
器	成り立ち会意文字です。「祭器の並べられた」象形と「いけにえの犬」の象形から、祭りに用いられる「うつわ」を意味する「器」という漢字が成り立ちました。※「器」は「器」の旧字(以前に使われていた字)です。※「器」は「器」の略字です。
芸	成り立ち会意兼形声文字です(芸+埶)。「並び生えた草の象形と雲が立ち上る象形」(「香りの強い草」の意味)と「人が若木を持つ」象形から園芸技術を意味し、そこから、「げい・わざ」を意味する「芸」という漢字が成り立ちました。※「芸」は「藝」の略字です。※「藝」は「芸」の旧字(以前に使われていた字)です。
初	成り立ち会意文字です(衤(衣)+刀)。「衣服のえりもと」の象形(「衣服」の意味)と「刀」の象形から、刀で衣服を裁断する事を意味し、裁断する作業が衣服を作る手始めの作業である事から、「はじめ」を意味する「初」という漢字が成り立ちました。
飛	成り立ち象形文字です。「鳥が羽を振ってとぶ」象形から「とぶ」を意味する「飛」という漢字が成り立ちました。
末	成り立ち指事文字です。「大地を覆う木」の象形に「横線」を加えて、「物の先端・すえ・末端」を意味する「末」という漢字が成り立ちました。
欠	成り立ち象形文字です。「人が口を開けている」象形から「口をあける」、「あくびする」を意味する「欠」が成り立ちました。のちに、「缺(ケツ)」に通じ(同じ読みを持つ「缺」と同じ意味を持つようになって)、「かける」の意味も表すようになりました。
口	成り立ち象形文字です。「くち」の象形から「口」という漢字が成り立ちました。
馬	成り立ち象形文字です。「うま」の象形から「うま」を意味する「馬」という漢字が成り立ちました。
察	成り立ち会意兼形声文字です(宀+祭)。「家屋(屋根)」の象形と「いけにえの肉・神にいけにえを捧げる台・右手の象形」(いけにえの肉を手で捧げる、「まつる」の意味)から、屋内で祭り、神の心を「はっきりさせる」を意味する「察」という漢字が成り立ちました。
戦	成り立ち会意兼形声文字です(単(單)+戈)。「先端が両またになっているはじき弓」の象形と「先端に刃のついた矛(ほこ)」の象形から「たたかう」を意味する「戦」という漢字が成り立ちました。※「戦」は「戰」の略字です。※「戰」は「戦」の旧字(以前に使われていた字)です。
底	成り立ち会意兼形声文字です(宀+氏)。「屋根」の象形と「つぶれた目・鋭い刃物・刃物をあててとぐ平らな砥石(といし)」の象形(刃をあてるところから「そこ」、「いたる」の意味)から、家屋の底部、すなわち、「そこ」を意味する「底」という漢字が成り立ちました。
費	成り立ち会意兼形声文字です(弗+貝)。「からまるヒモを2本の棒で振り払う」象形(「ふりはらう」の意味)と「子安貝(貨幣)」の象形から、「貨幣を振り払う」・「浪費」を意味する「費」という漢字が成り立ちました。
満	成り立ち会意兼形声文字です(氵(水)+㒼)。「流れる水」の象形と「飾りをつけた膝掛け」の象形(「覆う」の意味)から漢字から水が容器いっぱいに覆う、「みちる」を意味する「満」という漢字が成り立ちました。※「満」は「滿」の略字です。※「滿」は「満」の旧字(以前に使われていた字)です。
歴	成り立ち会意兼形声文字です(厤+止)。「屋内に稲(いね)を整然と並べた」象形と「立ち止まる足」の象形から、整然と並べた稲束を数え歩く事を意味し、そこから、「すぎる」・「かぞえる」を意味する「歴」という漢字が成り立ちました。※「歷」は「歴」の旧字(以前に使われていた字)です。※「歴」は「歷」の略字です。
参	成り立ち会意兼形声文字です。「頭上に輝く三星」の象形と「豊かでつややかな髪を持つかんざしを付けた女性の象形」(「密度が高い」の意味)から、「三度(みたび)・加わる・参加する」を意味する「参」という漢字が成り立ちました。※「参」は「參」の略字です。※「參」は「参」の旧字(以前に使われていた字)です。
然	成り立ち会意文字です。「切った肉」の象形と「耳を立てた犬」の象形と「燃え立つ炎」の象形から、いけにえとしての犬の肉を火で焼く、すなわち、「もやす」を意味する「然」という漢字が成り立ちました。借りて(同じ読みの部分に当て字として使って)、「しかり(そのとおり)」、「しかも」、「そして」の意味も表すようになりました。
必	成り立ち会意文字です(八+弋)。「飾りの垂れひも」の象形と「枝のある木に支柱を添えた」象形(「くい」の意味)から、飾りの垂れひもで武器にしめつけた柄を意味(「柲」の原字)し、借りて(同じ読みの部分に当て字として使って)、「かならず」を意味する「必」という漢字が成り立ちました。※原字とは、漢字「A」に複数の意味がある場合、その意味を明らかにする為に、漢字「A」にある文字を加え漢字「B」が作られた際の、漢字「A」の事を言います。
未	成り立ち象形文字です。「大地を覆う木に若い枝が生えた」象形から「若い」・「小さい」・「いまだ」・「まだ」を意味する「未」という漢字が成り立ちました。
羊	成り立ち象形文字です。「ひつじの首」の象形から「ひつじ」を意味する「羊(𦍌/⺶/⺸)」という漢字が成り立ちました。
改	成り立ち会意兼形声文字です(己+攵(攴))。「両端に糸を巻き横線を支点とする糸巻き」の象形(糸を整える意味だが、ここでは「かしこまる」の意味)と「ボクッという音を表す擬声語・右手の象形」(「手でボクッとうつ・たたく」の意味)から、かしこまるように仕向けるを意味し、そこから、「あらたまる」を意味する「改」という漢字が成り立ちました。
求	成り立ち象形文字です。「裂いた毛皮」の象形から「皮衣(レザージャケット)」の意味を表しましたが、借りて(同じ読みの部分に当て字として使って)、「もとめる」を意味する「求」という漢字が成り立ちました。
産	成り立ち会意文字です(彥の省略形+生)。「人の胸を開いてそこに入れ墨の模様を書く象形と険しい崖の象形とつややかな髪の象形」(「険しい崖から得た鉱物性顔料(着色料)」の意味)と「草・木が地上に生えてきた」象形(「生まれる」の意味)から、生まれたばかりの子に顔料を塗る習慣があった事から、「うむ」を意味する「産」という漢字が成り立ちました。※「産」は「產」の旧字(以前に使われていた字)です。
唱	成り立ち会意兼形声文字です(口+昌)。「口」の象形と「光を放つ日」の象形(「日の光」・「さかん」・「すばらしい」の意味)から、すばらしくさかんな声を意味し、そこから、「となえる」・「うたう」を意味する「唱」という漢字が成り立ちました。
争	成り立ち会意文字です。「ある物を上下から手で引き合う」象形と「力強い腕の象形が変形した文字」から力を入れて「引き合う」・「あらそう」を意味する「争」という漢字が成り立ちました。※「爭」は「争」の旧字(以前に使われていた字)です。※「争」は「爭」の略字です。
的	成り立ち会意兼形声文字です(日+勺)。「太陽」の象形と「物をすくいとったひしゃく」の象形から、多くの物の中から1つをすくいあげ、「きわだたせる」・「あきらかにする」を意味する「的」という漢字が成り立ちました。
老	成り立ち象形文字です。「腰を曲げてつえをつく老人」の象形から「としより」・「老人」を意味する「老」という漢字が成り立ちました。
票	成り立ち会意文字です。「人の死体の頭を両手でかかげる」象形(「高く上げる」の意味)と「燃え立つ炎」の象形から、「火が高く飛ぶ」を意味する「票」という漢字が成り立ちました。(転じて(派生して・新しい意味が分かれ出て)、まいあがる紙、「ふだ」の意味も表すようになりました。)(「票」は略字です。)
標	成り立ち会意兼形声文字です(木+票)。「大地を覆う木」の象形と「人の死体の頭を両手でかかげる象形と燃え立つ炎の象形」(「火が高く飛ぶ」の意味)から「木の幹や枝の先端」を意味する「標」という漢字が成り立ちました。(転じて(派生して・新しい意味が分かれ出て)、高くて目につく「しるし」・「めじるし」の意味も表すようになりました。)(「標」は略字です。)
労	成り立ち会意文字です(熒の省略形+力)。「たいまつを組み合わせたかがり火」の象形と「力強い腕」の象形から、かがり火が燃焼するように力を燃焼させて「疲れる」、また、その疲れを「ねぎらう」を意味する「労」という漢字が成り立ちました。※「労」は「勞」の略字です。※「勞」は「労」の旧字(以前に使われていた字)です。
豚	成り立ち会意文字です(月(肉)+豕)。「切った肉」の象形と「ブタ」の象形から「肉付きの良いブタ」を意味する「豚」という漢字が成り立ちました。
民	成り立ち象形文字です。「片目を針で刺した」象形から、片目をつぶされた奴隷・被支配民俗を意味し、そこから、「たみ」・「一般の人」を意味する「民」という漢字が成り立ちました。
散	成り立ち会意文字です(竹+月(肉)+攵(攴))。「竹」の象形と「切った肉」の象形と「ボクッという音を表す擬声語」と「右手」の象形から竹から皮を分離する事を意味し、そこから、「ばらばらにする」を意味する「散」という漢字が成り立ちました。
焼	成り立ち会意兼形声文字です(火+尭(堯))。「燃え立つ炎」の象形と「土を高く盛った象形と人の上に横の一線を引き、高くて平らを示す文字」(「高い」の意味)から火を高くあげる、すなわち、「やく」を意味する「焼」という漢字が成り立ちました。※「焼」は「燒」の略字です。※「燒」は「焼」の旧字(以前に使われていた字)です。
倉	成り立ち象形文字です。「穀物をしまう為のくら」の象形から「くら」を意味する「倉」という漢字が成り立ちました。
典	成り立ち会意文字です。「書物」の象形と「物をのせる台」の象形から、「尊い書物」・「手本」・「法則」・「みち(教え)」を意味する「典」という漢字が成り立ちました。
救	成り立ち会意兼形声文字です(求+攵(攴)。「裂き開いた毛皮」の象形(「求める」の意味だが、ここでは、「分散していたものを集める」の意味)と「ボクッという音を表す擬声語・右手の象形」(「手でボクッとうつ」の意味)から、無秩序に分散しようとするものに歯止めをかけておさめ、「すくう」・「たすける」を意味する「救」という漢字が成り立ちました。
験	成り立ち形声文字です(馬+僉)。「馬」の象形と「ふたの象形と口の象形と横から見た人の象形」(「多くの人が同一の真実を発言する」の意味だが、ここでは「撿(けん)」に通じ(同じ読みを持つ「撿」と同じ意味を持つようになって)、「取り調べる」の意味)から、「取り調べる」を意味する「験」という漢字が成り立ちました。(馬が付くのは、もと、馬の名を表したからです。)※「験」は「驗」の略字です。※「驗」は「験」の旧字(以前に使われていた字)です。
残	成り立ち会意兼形声文字です(歹+戔)。「肉を削りとられた人の白骨の死体」の象形と「矛(ほこ)を重ねて切り込んでずたずたにする」象形から、「そこなう」、「むごい」を意味する「残」という漢字が成り立ちました。※「残」は「殘」の略字です。※「殘」は「残」の旧字(以前に使われていた字)です。
巣	成り立ち象形文字です。「ひな鳥・す・木」の象形から木の上の鳥の「す」を意味する「巣」という漢字が成り立ちました。※「巢」は「巣」の旧字(以前に使われていた字)です。※「巣」は「巢」の略字です。
不	成り立ち象形文字です。「花のめしべの子房」の象形から「花房(はなぶさ)」を意味する「不」という漢字が成り立ちました。(借りて(同じ読みの部分に当て字として使って)、「否定詞」の意味も表すようになりました。)
米	成り立ち象形文字です。「横線(穀物の穂の枝)と6点(穀物の実)」の象形から「こめ」を意味する「米」という漢字が成り立ちました。
無	成り立ち象形文字です。もと、「舞」という漢字と同形で、「人の舞う姿」の象形から「まい」を意味していましたが、借りて(同じ読みの部分に当て字として使って)、「ない」を意味する「無」という漢字が成り立ちました。
圧	成り立ち会意兼形声文字です(厭+土)。「削り取られた崖・口・切った肉・犬の象形」(「岩石で押しつぶす」の意味)と「土地の神を祭るために柱状に固めた土」の象形（「土」の意味)から土で「おしつぶす」を意味する「圧」という漢字が成り立ちました。※「圧」は「壓」の略字です。※「壓」は「圧」の旧字(以前に使われていた字)です。
因	成り立ち会意文字です(囗+大)。「寝るときに下に敷く敷物(しとね)」の象形と「人」の象形から、人がしとねに伏している事を表し、そこから、「よる(もとづく)」、「原因」を意味する「因」という漢字が成り立ちました。
過	成り立ち形声文字です(辶(辵)+咼)。「立ち止まる足の象形と十字路の象形」(「行く」の意味)と「肉を削り取り頭部を備えた人の骨の象形と口の象形」(「えぐる」の意味だが、ここでは「越」に通じ(「越」と同じ意味を持つようになって)、「遠方に過ぎゆく」の意味)から「すぎる」、「度(限度)を超す」を意味する「過」という漢字が成り立ちました。
逆	成り立ち会意兼形声文字です(辶(辵)+屰)。「立ち止まる足の象形と十字路の右半分象形」(「行く」の意味)と「さかさまにした人」の象形から「さからう」・「さかさま」を意味する「逆」という漢字が成り立ちました。また、「迎」に通じ(「迎」と同じ意味を持つようになって)、「迎える」の意味も表すようになりました。
退	成り立ち会意文字です(彳+日+夊)。「十字路の左半分の象形」(「行く」の意味)と「食べ物」の象形と「下向きの足」の象形(「しりぞく」の意味)から、昔、役人が役所からしりぞいて家に帰り、食事をする事を意味し、そこから、「しりぞく(帰る)」を意味する「退」という漢字が成り立ちました。
適	成り立ち会意兼形声文字です(辶(辵)+啇(啻))。「立ち止まる足の象形と十字路の象形」(「行く」の意味)と「木を組んで縮めた形の、神を祭る台の象形と口の象形」（「それだけ」・「中心の1点による」の意味)から、ある事柄が、目的とする1点によって「行く」、「かなう」を意味する「適」という漢字が成り立ちました。
述	成り立ち会意兼形声文字です(辶(辵)+朮)。「立ち止まる足の象形と十字路の象形」(「行く」の意味)と「もちきび(とうもろこし)の穂」の象形から、もちきびの穂が整然と並び続く事を意味し、それが転じて(派生して・新しい意味が分かれ出て)、先人の言行を「受け継ぐ」を意味する「述」という漢字が成り立ちました。
造	成り立ち会意文字です(辶(辵)+告)。「立ち止まる足の象形と十字路の象形」(「道を行く」の意味)と「角のある牛の象形と口の象形」(いけにえとしてとらえた牛をささげて神や祖先に「つげる」の意味)から、物が目的点まで形を取るにいたる事を意味し、そこから、「つくる」を意味する「造」という漢字が成り立ちました。
迷	成り立ち会意兼形声文字です(辶(辵)+米)。「立ち止まる足の象形と十字路の象形」(「道を行く」の意味)と「横線が穀物の穂、六点がその実(米)を表す」象形(「多くのもの」の意味)から、道が多すぎて「まよう」を意味する「迷」という漢字が成り立ちました。
麦	成り立ち会意文字です(來+夂)。「のぎのついたむぎ」の象形と「下向きの足」の象形(「根が地中深く下る」の意味)から「むぎ」を意味する「麦」という漢字が成り立ちました。※「麦」は「麥」の略字です。※「麥」は「麦」の旧字(以前に使われていた字)です。
遺	成り立ち会意兼形声文字です(辶(辵)+貴)。「立ち止まる足の象形と十字路の象形」(「道を行く」の意味)と「両手で人に物を送っている」象形と「子安貝(貨幣)」の象形から、「贈りとどける」を意味する「遺」という漢字が成り立ちました。また、他人に贈ってしまって「自分の手元にない」・「うしなう」・「わすれる」・「すてる」という意味も表すようになりました。
織	成り立ち会意兼形声文字です(糸+音+弋)。「より糸」の象形と「はた織りの器具」の象形と「枝にある木に支柱を添えた」象形(「たがい違いに組む」の意味)から、糸をたがい違いに組む、すなわち、「おる」を意味する「織」という漢字が成り立ちました。
編	成り立ち会意兼形声文字です(糸+扁)。「より糸」の象形と「片開きの戸の象形と文字をしるした札をひもで編んだ象形」(「札」の意味)から糸でふだを「あむ」を意味する「編」という漢字が成り立ちました。
総	成り立ち形声文字です(糸+悤)。「より糸」の象形と「屋根に開けた窓の象形と心臓の象形」(「心があがる、あわてる」の意味だが、ここでは「束」に通じ(「束」と同じ意味を持つようになって)、「たばねる」の意味)から、多くの糸を「たばねる」、「あつめる」を意味する「総」という漢字が成り立ちました。※「総」は「總」の略字です。※「總」は「総」の旧字(以前に使われていた字)です。
綿	成り立ち会意文字です。「頭のしろい骨の象形と頭に巻く布にひもをつけ帯にさしこむ象形」(「白ぎぬ」の意味)と「つながる糸を手でかける象形」(「つなぐ」の意味)から、白ぎぬを作る時につながってできる、「まわた(くず繭などを煮て引き伸ばして作った綿)」を意味する「綿」という漢字が成り立ちました。※「綿」は「緜」の略字です。※「緜」は「綿」の旧字(以前に使われていた字)です。
経	成り立ち会意兼形声文字です(糸+圣(坙))。「より糸」の象形と「はた織りの縦糸」の象形から「たていと」、「たて」を意味する「経」という漢字が成り立ちました。※「経」は「經」の略字です。※「經」は「経」の旧字(以前に使われていた字)です。
絶	成り立ち会意文字です(糸+刀+卩)。「より糸」の象形と「刀」の象形と「ひざを折る人」の象形から、人がひざを折り、刃物で糸を切る事を意味し、そこから、「中断する」・「たつ」を意味する「絶」という漢字が成り立ちました。※「絶」は「絕」の略字です。※「絕」は「絶」の旧字(以前に使われていた字)です。
統	成り立ち会意兼形声文字です(糸+充)。「より糸」の象形と「乳児の象形と人の象形」(「育って成人になる意味から、「みちる」の意味)から糸を集めて1本の糸とする、「まとめる」を意味する「統」という漢字が成り立ちました。
率	成り立ち象形文字です。「洗った糸の水をしぼる」象形から、1ヵ所にひきしめる事を意味し、そこから、「ひきいる」、「まとめる」を意味する「率」という漢字が成り立ちました。
液	成り立ち形声文字です(水+夜)。「流れる水」の象形と「月がわきの下よりも低く落ちた」象形(「夜」の意味だが、ここでは、「繹(エキ)」に通じ(「繹」と同じ意味を持つようになって)、「次々に続く」の意味)から糸を引くようにつながる水、「えき」、「しる(汁)」を意味する「液」という漢字が成り立ちました。
肉	成り立ち象形文字です。「切ったにく」の象形から「にく」を意味する「肉」という漢字が成り立ちました。
河	成り立ち会意兼形声文字です(氵(水)+可)。「流れる水」の象形と「口と口の奥の象形」(口から大きな声を出すさまから良いの意味を表すが、ここでは「かぎがたに曲がる」の意味)から、曲がって流れる「黄河(中国にある川)」、「かわ」を意味する「河」という漢字が成り立ちました。
潔	成り立ち会意兼形声文字です(氵(水)+絜)。「流れる水」の象形と「刀で切り刻む象形・より糸の象形」(「罪・けがれを取り除く為、刀で刻み、糸を結んで清める」の意味)から、「いさぎよい」、「きれい」、「けがれがない」を意味する「潔」という漢字が成り立ちました。
減	成り立ち会意兼形声文字です(氵(水)+咸)。「流れる水」の象形と「大きなまさかり(斧)の象形と口の象形」(「大きなまさかりの威圧の前に「大声を出しつくす」の意味)から水が出つくす、すなわち、「へる」を意味する「減」という漢字が成り立ちました。
測	成り立ち会意兼形声文字です(氵(水)+貝+刂(刀))。「流れる水」の象形と「鼎(かなえ-中国の土器)の象形と刀の象形」(昔、鼎に刀で重要な法律を刻んだ事から「法律・規則」の意味)から、ものさしで水深を「はかる」を意味する「測」という漢字が成り立ちました。
則	成り立ち会意文字です(貝+刂(刀))。「鼎(かなえ-中国の土器」の象形と「刀」の象形から、昔、鼎に刀で重要な法律を刻んだ事から「法律」、「法則」、「規則」を意味する「則」という漢字が成り立ちました。
混	成り立ち会意兼形声文字です(氵(水)+昆)。「流れる水」の象形と「足の多い虫」の象形(「群がり集まる虫」の意味)から、群がり集まってくる水を意味し、そこから「まじる」を意味する「混」という漢字が成り立ちました。
準	成り立ち会意兼形声文字です(氵(水)+隼)。「流れる水」の象形と「鳥の象形の下に一(横線)を加え、人が腕にとまらせたか、狩りに使う鳥」を示す文字(「はやぶさ」の意味)から、はやぶさの形をした「水準器」、「たいら」を意味する「準」という漢字が成り立ちました。(水準器とは、一定の物体の地面に対する角度や傾斜を確認する器具の事を言います。)
徳	成り立ち会意兼形声文字です。「十字路の左半分」の象形(「道を行く」の意味)と「上にまじないの十をつけた目の象形と心臓の象形」(「まっすぐな心」の意味)」から「まっすぐな心で人生を歩む」を意味する「徳」という漢字が成り立ちました。※「德」は「徳」の旧字(以前に使われていた字)です。※「徳」は「德」の略字です。
復	成り立ち会意兼形声文字です(彳+复)。「十字路の左半分」の象形(「道を行く」の意味)」と「ふっくらした酒ツボの象形と下向きの足の象形」(「ひっくり返った酒ツボをもとに戻す」の意味)から、「もとの道をかえる」、「ふたたび」を意味する「復」という漢字が成り立ちました。
複	成り立ち会意兼形声文字です(衤(衣)+复)。「衣服のえりもと」の象形(「衣服」の意味)と「ふっくらした酒ツボと下向きの足の象形」(「ひっくり返った酒ツボをもとに戻すさまから、「重ねる」、「ふたたび」の意味)から、かさね着を意味し、そこから、「かさねる」を意味する「複」という漢字が成り立ちました。
豆	成り立ち象形文字です。「頭がふくらみ脚が長い食器、たかつき」の象形から「たかつき」を意味する「豆」という漢字が成り立ちました。また、たかつきに盛られた穀物、すなわち「まめ」の意味も持ちます。
衛	成り立ち会意兼形声文字です(行+韋)。「十字路」の象形(「道を行く」の意味)と「ステップの方向が違う足・場所を示す文字」の象形(「そむく」の意味だが、ここでは「めぐり歩く」の意味)から、宮室などの周囲をめぐりあるく、すなわち、「まもる」を意味する「衛」という漢字が成り立ちました。※「衛」は「衞」の略字です。※「衞」は「衛」の旧字(以前に使われていた字)です。
似	成り立ち会意兼形声文字です(人+以)。「横から見た人」の象形(「人」の意味)と「農具：すき」の象形(すきを用いて耕すの意味から、転じて(派生して・新しい意味が分かれ出て)、「用いる」の意味の意味だが、ここでは、「前の事態が解消されて、新しい事態が始まる」の意味))から先祖の後をつぐ人、まねる人を意味し、そこから、「つぐ」、「まねる」、「にる」を意味する「似」という漢字が成り立ちました。
仏	成り立ち会意兼形声文字です(人+弗)。「横から見た人」の象形(「人」の意味)と「からまるひもを2本の棒でふりはらう」象形(「それらしくありながら、はっきり見えないさまを表す擬態語」)から、「ほのか」、「かすか」、「ほとけ」を意味する「仏」という漢字が成り立ちました。※「仏」は「佛」の略字です。※「佛」は「仏」の旧字(以前に使われていた字)です。※擬態語とは、事物の状態や身ぶり等の感じをいかにもそれらしく象形文字で表したものを言う。
保	成り立ち会意兼形声文字です(人+孚)。「横から見た人」の象形（「人」の意味)と「乳児を抱きかかえる」象形から、成人が乳児を抱いて「まもる」、「たもつ」を意味する「保」という漢字が成り立ちました。
俵	成り立ち会意兼形声文字です(人+表)。「横から見た人」の象形（「人」の意味)と「毛の生えている象形と衣服のえりもとの象形」(「毛皮」の意味)から、毛皮・俵(たわら)を分ける事を意味し、そこから、「たわら」・「分け与える」を意味する「俵」という漢字が成り立ちました。
備	成り立ち会意兼形声文字です。「横から見た人」の象形と「えびら(矢を入れて肩や腰に掛け、携帯する容器)を備える」象形から、人がえびらを背負う事を意味し、そこから、「そなえる」を意味する「備」という漢字が成り立ちました。
個	成り立ち会意兼形声文字です(人+固)。「横から見た人」の象形と「城郭(城壁)と固いかぶとの象形」(「固い」の意味)から、独立性のかたい(強い)人、すなわち、「ひとり」を意味する「個」という漢字が成り立ちました。
仮	成り立ち会意兼形声文字です(人+叚)。「横から見た人」の象形と「削りとられた崖の象形と未加工の玉の象形と両手の象形」(「岩石から取り出したばかりの未加工の玉」すなわち、「かり」の玉の意味)から、「かり」を意味する「仮」という漢字が成り立ちました。(人は後から付けられました。)※「仮」は「假」の略字です。※「假」は「仮」の旧字(以前に使われていた字)です。
像	成り立ち形声文字です(人+象)。「横から見た人」の象形と「象(ぞう)」の象形(「象(ぞう)」の意味だが、ここでは「相(しょう)」に通じ(同じ読みを持つ「相」と同じ意味を持つようになって)、「ものの姿」の意味)から、人の「すがた」、「かたち」を意味する「像」という漢字が成り立ちました。
損	成り立ち会意文字です（扌(手)+隕の省略形)。「5本指のある手」の象形と「まるい口・鼎(かなえ-中国の土器)の象形」(「おちる」の意味)から、手でおとす事を意味し、そこから、「へらす」、「そこなう」を意味する「損」という漢字が成り立ちました。
山	成り立ち象形文字です。「連なったやま」の象形から「山」という漢字が成り立ちました。
授	成り立ち会意兼形声文字です(扌(手)+受)。「5本指のある手」の象形と「手を上からかぶせて下にあるものをつまみ持つ象形とわたし舟の象形と右手の象形」(「受け渡す」の意味)から、「さずける」、「さずかる」を意味する「授」という漢字が成り立ちました。
採	成り立ち会意兼形声文字です(扌(手)+采)。「5本指のある手」の象形と「手の象形と木と実の象形」(木の実を「つみとる」の意味)から、「とる」、「つみとる」を意味する「採」という漢字が成り立ちました。
